Unnamed: 0,id,role,type,job_desc,year,qualification,experience,tech_skills,soft_skills
35,37,AI Engineer,Junior,"• 0–1 year of experience as an AI/ML Engineer, Data Scientist, or similar role, or strong academic/personal projects in AI/ML.
• Bachelor’s degree in Computer Science, Engineering, Data Science, Mathematics, or equivalent practical experience.
• Solid Python skills for data processing and model development.
• Understanding of core ML concepts: supervised/unsupervised learning, evaluation metrics, overfitting, etc.
• Experience with at least one ML framework (e.g., scikit‑learn, TensorFlow, or PyTorch).
• Ability to work with databases (SQL/NoSQL) and basic messaging/queue systems to move data in and out of models.
• Strong problem‑solving mindset, eagerness to learn, and comfort working in a fast‑moving environment.
• Good communication skills and willingness to collaborate in a team and with non‑technical stakeholders.
• Experience running or fine‑tuning local LLMs (e.g., via Ollama) or other open‑source models.
• Exposure to workflow automation, or operations-heavy domains.
• Familiarity with basic MLOps tools (MLflow, DVC, Weights & Biases) and containerization (Docker).
• Basic knowledge of any cloud platform (AWS, Azure, GCP) for deploying services.
• Experience integrating ML models into web backends (REST APIs, microservices, Node.js/Next.js).
• Understanding of vector databases or simple retrieval/RAG systems for LLM-based solutions.
• Awareness of ethical AI, bias, and privacy considerations. 
",2026,Bachelors,0-1,"Python, ML, TensorFlow/PyTorch, Scikit-Learn, MLOps, Model Training, Feature Engineering, RAG, AWS/Azure, LLMs","Communication, Problem Solving"
36,38,AI Engineer,Internship,"Currently pursuing or recently completed a Bachelor's or Master's degree in Computer Science, Data Science, AI, Machine Learning, or a related field
Foundational knowledge of machine learning concepts, statistical modeling, and data structures
Proficiency in Python and familiarity with ML libraries such as PyTorch or TensorFlow
Experience with data preprocessing and dataset management
Strong analytical and problem-solving skills
Clear written and verbal communication skills in English
Ability to work independently in a remote environment while meeting deadlines
Prior experience contributing to AI/ML research projects or open-source repositories
Familiarity with hybrid AI approaches, generative models, or symbolic AI
Experience with version control (Git) and collaborative development workflows ",2026,Bachelors,0,"Python, ML, TensorFlow/Pytorch, GenAI, Git, Github","Communication, Problem Solving"
37,39,AI Engineer,Internship,"• B.Tech, MCA, MSc, BSc, BCA, M.Tech students or graduates
• Basic knowledge of Python preferred
• Strong interest in AI and Data Science
• Willingness to work on real-world projects 
• Advanced Python
• Machine Learning Practical Knowledge
• Data Analysis Project Knowledge
• Basic Knowledge of AI Concepts including Gen AI/LLM Cloud Deployment 
",2026,Bachelors,0,"Python, ML, GenAI, LLMs","Communication, Problem Solving"
38,40,AI Engineer,Internship,"• Final year students / recent graduates in CS, AI, Data Science, or related fields
• Strong Python programming skills
• Understanding of Machine Learning / Deep Learning fundamentals
• Exposure to LangChain, Hugging Face, OpenAI APIs, or similar tools
• Curiosity, ownership mindset, and willingness to learn fast
• Strong problem-solving skills 
",2026,Bachelors,0,"Python, ML, LangChain, Hugging Face, APIs","Communication, Problem Solving"
39,41,AI Engineer,Internship,"Solid understanding of LLMs, tokenization, transformers.
Python programming (Pandas, NumPy, Hugging Face, LangChain, etc.).
Exposure to AWS services like EC2, Lambda, S3, or SageMaker.
Eagerness to explore real-world AI use cases (agents, copilots, RAG).
Basic ML knowledge and hands-on project experience.
Experience with serverless deployments on AWS.
Familiarity with monitoring and logging (e.g., CloudWatch, OpenTelemetry).
Contributions to open-source AI tools or models 
",2026,Bachelors,0,"Python, Pandas, NumPy, Hugging Face, LangChain, AWS/Azure, RAG, ML ","Communication, Problem Solving"
40,42,AI Engineer,Senior,"Python · JS/TS · Neo4j/Cypher · MongoDB · PostgreSQL · FastAPI · LLM APIs · Vector databases · LoRA/PEFT · Docker · Linux CLI
What we value Side projects nobody asked you to build. Open-source contributions. Intellectual curiosity and ownership over any specific framework pedigree. 
AWS or GCP working knowledge
Annotation pipeline or ML dataset preparation experience",2026,Not Specified,1-5,"Python, Javascript, SQL, LLMs, APIs, VectorDB, ML, AWS/Azure","Communication, Problem Solving"
41,43,AI Engineer,Junior,"• Strong programming skills in Python.
• Understanding of Data Structures and Algorithms.
• Knowledge of Machine Learning fundamentals.
• Understanding of Natural Language Processing (NLP) concepts:
• Tokenization
• Embeddings
• Text Classification
• Named Entity Recognition (NER)
• Semantic Search
• Transformer Models
• Understanding of Generative AI concepts:
• Large Language Models (LLMs)
• Prompt Engineering
• RAG (Retrieval-Augmented Generation)
• Fine-tuning concepts
• AI Agent fundamentals
• Familiarity with AI/ML frameworks:
• PyTorch or TensorFlow
• Hugging Face Transformers
• LangChain, LlamaIndex, or similar frameworks
• Understanding of model deployment and serving concepts.
• Familiarity with:
• Docker
• Git/GitHub
• CI/CD concepts
• Kubernetes (basic understanding)
• ML experiment tracking tools (MLflow, Weights & Biases, etc.)
• Basic knowledge of SQL databases.
• Familiarity with vector databases such as Pinecone, Weaviate, Qdrant, or ChromaDB.
• Understanding of REST APIs and FastAPI.
• Bachelor's or Master's degree in Computer Science, Artificial Intelligence, Machine Learning, Data Science, or a related field.
• Hands-on academic projects, internships, or personal projects in AI/ML.
• Experience building chatbots, AI assistants, or NLP applications.
• Contributions to open-source AI projects are a plus.
• Familiarity with cloud platforms such as AWS, GCP, or Azure.
• Strong problem-solving and analytical skills.
• Passion for AI, Machine Learning, and emerging technologies.
• Curiosity to learn and experiment with new AI frameworks and tools.
• Good communication and teamwork skills.
• Ability to work in a fast-paced, collaborative environment",2026,Bachelors,0-1,"Python, ML, NLP, MLOPS, Docker, GenAI, RAG, VectorDB, Agents, Prompt Engineering, TensorFlow/PyTorch, LangChain, LangGraph, Hugging Face, CI/CD, Git, Github, Kubernetes, MLflow, APIs, AWS/Azure","Communication, Problem Solving, Analytical Skills"
42,44,AI Engineer,Senior,"You will focus on creating reusable agent architectures, integrating enterprise APIs, and implementing observability for production AI systems. This is a leadership-focused role that requires deep expertise in Python and modern LLM orchestration techniques. Must have: 5+ years of experience; Deep experience with LangGraph, CrewAI, or AutoGen; Advanced prompt engineering and function calling; Expert-level Python; Experience designing stateful, scalable AI systems; Ability to lead AI initiatives from zero to production. Required tools: langgraph, crewai, autogen, python, llm, prompt engineering, mops. ",2026,Not Specified,5-10,"Python, ML, APIs, LLMs, LangChain, LangGraph, CrewAI, AutoGen, Prompt Engineering, MLOps","Communication, Problem Solving"
43,45,AI Engineer,Senior," Strong experience in Artificial Intelligence, Machine Learning (ML), and Generative AI (GenAI)
• Hands-on with LLMs, RAG pipelines, NLP
• Experience with LangGraph / AI workflow orchestration
• Proficiency in Python, FastAPI, API development
• Strong knowledge of SQL and NoSQL databases
• Experience in system design and scalable architecture
• Experience with vector databases (Pinecone, FAISS, Weaviate)
• Knowledge of cloud platforms (AWS, Azure, GCP)
• Exposure to MLOps and AI deployment pipelines
Bachelor’s degree in Computer Science, Engineering, or related field (Any Graduate with relevant experience is welcome)",2026,Bachelors,5-10,"Python, ML, GenAI, LLMs, RAG, NLP, LangChain, LangGraph, APIs, SQL, System Design, VectorDB, MLOps, CI/CD, AWS/Azure","Communication, Problem Solving"
44,46,AI Engineer,Internship,"1. Design, build, and optimize scalable Agentic RAG (Retrieval-Augmented Generation)
pipelines for complex data environments.
2. Develop and implement Agentic AI workflows to automate multi-step reasoning and
decision-making tasks.
3. Assist in deploying, running, and fine-tuning local Large Language Models (LLMs) on
dedicated hardware to optimize for speed and accuracy.
4. Work with vector databases and embedding models to improve data retrieval
mechanisms.
5. Write scalable, maintainable, and well-documented code to support AI infrastructure.
6. Collaborate with backend engineers to seamlessly integrate AI agents and LLM 
Python, Machine Learning, Artificial intelligence and LLM evaluation",2026,Bachelors,0,"Python, RAG, LLMs, ML, ","Communication, Problem Solving"
45,47,AI Engineer,Internship,"• Perform data collection, cleaning, preprocessing, and exploratory analysis on structured and unstructured datasets.
• Implement algorithms for supervised, unsupervised, and deep learning under mentor guidance.
• Conduct experiments, tune hyperparameters, and document results clearly and accurately.
• Support deployment of models through APIs, pipelines, or cloud platforms.
• Research emerging AI/ML techniques and contribute insights to ongoing projects.
• Collaborate with engineering, data, and business teams to translate requirements into solutions.
• Write clean, efficient, and well-documented code following best practices.
• Create visualizations, reports, and presentations to communicate findings.
• Participate in code reviews, sprint meetings, and technical discussions.
• Currently pursuing a degree in Computer Science, Data Science, AI, or related field.
• Strong fundamentals in statistics, linear algebra, and probability concepts.
• Hands-on experience with Python, SQL, and ML frameworks such as TensorFlow or PyTorch.
• Curious, analytical, self-driven, and eager to learn fast in a dynamic environment. ",2026,Bachelors,0,"Python, ML, APIs, SQL, TensorFlow/PyTorch, ","Communication, Problem Solving, Analytical Skills"
